,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,perturbed_question,perturbed_answer,evaluation_output
10,"[[[[Sentence1]]]]: The [[international]] humanitarian aid organization, Doctors Without Borders/Medecins Sans Frontieres (MSF), continues to treat victims of violence in all locations where it is present in Darfur.<SPLIT>[[[[Sentence2]]]]: Doctors Without Borders is an international aid organization.","[[[[Sentence1]]]]: The [[overall]] humanitarian aid organization, Doctors Without Borders/Medecins Sans Frontieres (MSF), continues to treat victims of violence in all locations where it is present in Darfur.<SPLIT>[[[[Sentence2]]]]: Doctors Without Borders is an international aid organization.",0.0583990216255188,0.878980278968811,0,1,0,34,Successful,"The overall humanitarian aid organization, Doctors Without Borders/Medecins Sans Frontieres (MSF), continues to treat victims of violence in all locations where it is present in Darfur.",Doctors Without Borders is an international aid organization.,0
11,"[[[[Sentence1]]]]: In a bowl, whisk together the eggs and sugar until completely blended and frothy.<SPLIT>[[[[Sentence2]]]]: In a bowl, whisk together the egg, sugar and [[vanilla]] until light in color.","[[[[Sentence1]]]]: In a bowl, whisk together the eggs and sugar until completely blended and frothy.<SPLIT>[[[[Sentence2]]]]: In a bowl, whisk together the egg, sugar and [[crème]] until light in color.",0.3455829620361328,0.7762262225151062,1,0,1,47,Successful,"In a bowl, whisk together the eggs and sugar until completely blended and frothy.","In a bowl, whisk together the egg, sugar and crème until light in color.",0
12,"[[[[Sentence1]]]]: In Nigeria, by far the most populous country in sub-Saharan Africa, over 2.7 million people are infected with HIV.<SPLIT>[[[[Sentence2]]]]: 2.7 [[percent]] of the people infected with HIV live in Africa.","[[[[Sentence1]]]]: In Nigeria, by far the most populous country in sub-Saharan Africa, over 2.7 million people are infected with HIV.<SPLIT>[[[[Sentence2]]]]: 2.7 [[proportion]] of the people infected with HIV live in Africa.",0.0325490236282348,0.7146515846252441,1,0,1,35,Successful,"In Nigeria, by far the most populous country in sub-Saharan Africa, over 2.7 million people are infected with HIV.",2.7 proportion of the people infected with HIV live in Africa.,1
13,"[[[[Sentence1]]]]: A jury is slated to decide for the first time whether Jack Kevorkian, famed as ""Dr. [[Death]],"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives.<SPLIT>[[[[Sentence2]]]]: Jack Kevorkian is the real name of ""Dr. Death"".","[[[[Sentence1]]]]: A jury is slated to decide for the first time whether Jack Kevorkian, famed as ""Dr. [[Decease]],"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives.<SPLIT>[[[[Sentence2]]]]: Jack Kevorkian is the real name of ""Dr. Death"".",0.0613648295402526,0.5343248248100281,0,1,0,82,Successful,"A jury is slated to decide for the first time whether Jack Kevorkian, famed as ""Dr. Decease,"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives.","Jack Kevorkian is the real name of ""Dr. Death"".",0
14,"[[[[Sentence1]]]]: Take consumer products giant Procter and Gamble. Even with a $1.8 billion [[Research]] and Development budget, it still manages 500 active partnerships each year, many of them with small companies.<SPLIT>[[[[Sentence2]]]]: Procter and Gamble spends $1.8 billion for Research and Development.","[[[[Sentence1]]]]: Take consumer products giant Procter and Gamble. Even with a $1.8 billion [[Search]] and Development budget, it still manages 500 active partnerships each year, many of them with small companies.<SPLIT>[[[[Sentence2]]]]: Procter and Gamble spends $1.8 billion for Research and Development.",0.0807085633277893,0.8402054309844971,0,1,0,81,Successful,"Take consumer products giant Procter and Gamble. Even with a $1.8 billion Search and Development budget, it still manages 500 active partnerships each year, many of them with small companies.",Procter and Gamble spends $1.8 billion for Research and Development.,0
15,[[[[Sentence1]]]]: Deceased U.S. soldiers and their effects were evacuated to Japan and then shipped home in refrigerated containers for interment in the U.S.<SPLIT>[[[[Sentence2]]]]: The U.S. military evacuated U.S. [[citizens]].,[[[[Sentence1]]]]: Deceased U.S. soldiers and their effects were evacuated to Japan and then shipped home in refrigerated containers for interment in the U.S.<SPLIT>[[[[Sentence2]]]]: The U.S. military evacuated U.S. [[individuals]].,0.0501862168312072,0.8284757137298584,1,0,1,50,Successful,Deceased U.S. soldiers and their effects were evacuated to Japan and then shipped home in refrigerated containers for interment in the U.S.,The U.S. military evacuated U.S. individuals.,0
16,"[[[[Sentence1]]]]: Mice given a substance found in red wine lived longer despite a fatty diet, a study shows.<SPLIT>[[[[Sentence2]]]]: Mice fed with red wine lived longer despite a fatty diet.","[[[[Sentence1]]]]: Mice given a substance found in red wine lived longer despite a fatty diet, a study shows.<SPLIT>[[[[Sentence2]]]]: Mice fed with red wine lived longer despite a fatty diet.",0.9354440569877625,0.9354440569877625,0,0,1,1,Skipped,"Mice given a substance found in red wine lived longer despite a fatty diet, a study shows.",Mice fed with red wine lived longer despite a fatty diet.,0
17,"[[[[Sentence1]]]]: Charles de [[Gaulle]] died in 1970 at the age of eighty. He was thus fifty years old when, as an unknown officer recently promoted to the (temporary) rank of brigadier general, he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.<SPLIT>[[[[Sentence2]]]]: Charles de Gaulle died in 1970.","[[[[Sentence1]]]]: Charles de [[Ghul]] died in 1970 at the age of eighty. He was thus fifty years old when, as an unknown officer recently promoted to the (temporary) rank of brigadier general, he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.<SPLIT>[[[[Sentence2]]]]: Charles de Gaulle died in 1970.",0.060228943824768,0.5595684051513672,0,1,0,39,Successful,"Charles de Ghul died in 1970 at the age of eighty. He was thus fifty years old when, as an unknown officer recently promoted to the (temporary) rank of brigadier general, he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.",Charles de Gaulle died in 1970.,0
18,[[[[Sentence1]]]]: Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro 2004 with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions [[France]] who beat Switzerland 3-1.<SPLIT>[[[[Sentence2]]]]: France participates in Euro 2004.,[[[[Sentence1]]]]: Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro 2004 with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions [[Francie]] who beat Switzerland 3-1.<SPLIT>[[[[Sentence2]]]]: France participates in Euro 2004.,0.0892141461372375,0.7128143310546875,0,1,0,32,Successful,Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro 2004 with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions Francie who beat Switzerland 3-1.,France participates in Euro 2004.,0
19,"[[[[Sentence1]]]]: Fujimori [[charged]] that on [[January]] 26, 1995, [[Ecuador]] fired the first shot, an allegation denied by Ecuador's leader, Sixto Duran-Ballen. Predictably, each side blamed the other for starting the 1995 conflict, just as each [[pointed]] the finger of [[guilt]] to the other for provoking the border war of 1941, when Peru took most of the 120,000 square miles in [[contention]] between the two countries.<SPLIT>[[[[Sentence2]]]]: President Fujimori was re-elected in 1995.","[[[[Sentence1]]]]: Fujimori [[impeached]] that on [[November]] 26, 1995, [[Tropical]] fired the first shot, an allegation denied by Ecuador's leader, Sixto Duran-Ballen. Predictably, each side blamed the other for starting the 1995 conflict, just as each [[says]] the finger of [[blamed]] to the other for provoking the border war of 1941, when Peru took most of the 120,000 square miles in [[altercation]] between the two countries.<SPLIT>[[[[Sentence2]]]]: President Fujimori was re-elected in 1995.",0.0254468917846679,0.5090830326080322,1,0,1,257,Successful,"Fujimori impeached that on November 26, 1995, Tropical fired the first shot, an allegation denied by Ecuador's leader, Sixto Duran-Ballen. Predictably, each side blamed the other for starting the 1995 conflict, just as each says the finger of blamed to the other for provoking the border war of 1941, when Peru took most of the 120,000 square miles in altercation between the two countries.",President Fujimori was re-elected in 1995.,0
20,"[[[[Sentence1]]]]: Hepburn's platinum, diamond and sapphire [[brooch]] had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price.<SPLIT>[[[[Sentence2]]]]: Hepburn's diamond and sapphire brooch fetched $120,000.","[[[[Sentence1]]]]: Hepburn's platinum, diamond and sapphire [[pinned]] had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price.<SPLIT>[[[[Sentence2]]]]: Hepburn's diamond and sapphire brooch fetched $120,000.",0.2383039593696594,0.8992986083030701,0,1,0,40,Successful,"Hepburn's platinum, diamond and sapphire pinned had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price.","Hepburn's diamond and sapphire brooch fetched $120,000.",0
21,"[[[[Sentence1]]]]: Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of [[Sandra]] Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending.<SPLIT>[[[[Sentence2]]]]: Huckaby is accused of killing Sandra Cantu.","[[[[Sentence1]]]]: Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of [[Deanna]] Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending.<SPLIT>[[[[Sentence2]]]]: Huckaby is accused of killing Sandra Cantu.",0.0690242648124694,0.5712358951568604,0,1,0,73,Successful,"Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of Deanna Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending.",Huckaby is accused of killing Sandra Cantu.,0
22,"[[[[Sentence1]]]]: CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out.<SPLIT>[[[[Sentence2]]]]: Eljvir Duka comes from Albania.","[[[[Sentence1]]]]: CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out.<SPLIT>[[[[Sentence2]]]]: Eljvir Duka comes from Albania.",0.9116549491882324,0.9116549491882324,1,1,0,1,Skipped,"CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out.",Eljvir Duka comes from Albania.,0
23,"[[[[Sentence1]]]]: A number of the items that he auctioned off over the two day period have been seen on his [[reality]] TV show The Osbournes, which featured home life with Sharon, Ozzy and their two children. Amongst some of the higher-priced items were a carved walnut Victorian-style custom built pool table which raised $11,250, a painting from Edourad Drouot which fetched $10,500, a pair of Ozzy's famous round glasses which raised $5,250 and a dog bed given to Sharon by Elton John which sold for $2,375.<SPLIT>[[[[Sentence2]]]]: ""The Osbournes"" is the name of a reality show starring Ozzy Osbourne.","[[[[Sentence1]]]]: A number of the items that he auctioned off over the two day period have been seen on his [[truth]] TV show The Osbournes, which featured home life with Sharon, Ozzy and their two children. Amongst some of the higher-priced items were a carved walnut Victorian-style custom built pool table which raised $11,250, a painting from Edourad Drouot which fetched $10,500, a pair of Ozzy's famous round glasses which raised $5,250 and a dog bed given to Sharon by Elton John which sold for $2,375.<SPLIT>[[[[Sentence2]]]]: ""The Osbournes"" is the name of a reality show starring Ozzy Osbourne.",0.0616375803947448,0.5349166393280029,0,1,0,73,Successful,"A number of the items that he auctioned off over the two day period have been seen on his truth TV show The Osbournes, which featured home life with Sharon, Ozzy and their two children. Amongst some of the higher-priced items were a carved walnut Victorian-style custom built pool table which raised $11,250, a painting from Edourad Drouot which fetched $10,500, a pair of Ozzy's famous round glasses which raised $5,250 and a dog bed given to Sharon by Elton John which sold for $2,375.","""The Osbournes"" is the name of a reality show starring Ozzy Osbourne.",0
24,"[[[[Sentence1]]]]: [[According]] to reports, a man protesting the G20 Summit in London, [[England]] has [[died]] after [[collapsing]] at a protester camp. Sky News says the man collapsed on the street inside a [[camp]] [[close]] to the [[Bank]] of England and when found he was still breathing, but efforts by paramedics to rescue him failed and he was pronounced dead at an area hospital. The [[name]] of the person and [[cause]] of death are not yet known, but several people were injured earlier in the day. It is also reported by Sky News that people threw bottles at him and authorities when they were taking him to a [[waiting]] ambulance.<SPLIT>[[[[Sentence2]]]]: Sky News offices are close to the [[Bank]] of [[England]].","[[[[Sentence1]]]]: [[Predicated]] to reports, a man protesting the G20 Summit in London, [[Frenchman]] has [[casualties]] after [[collapsed]] at a protester camp. Sky News says the man collapsed on the street inside a [[encampment]] [[nearly]] to the [[Riverbank]] of England and when found he was still breathing, but efforts by paramedics to rescue him failed and he was pronounced dead at an area hospital. The [[denote]] of the person and [[resulting]] of death are not yet known, but several people were injured earlier in the day. It is also reported by Sky News that people threw bottles at him and authorities when they were taking him to a [[anticipates]] ambulance.<SPLIT>[[[[Sentence2]]]]: Sky News offices are close to the [[Shore]] of [[Uk]].",0.0316717624664306,0.5059801936149597,1,0,1,328,Successful,"Predicated to reports, a man protesting the G20 Summit in London, Frenchman has casualties after collapsed at a protester camp. Sky News says the man collapsed on the street inside a encampment nearly to the Riverbank of England and when found he was still breathing, but efforts by paramedics to rescue him failed and he was pronounced dead at an area hospital. The denote of the person and resulting of death are not yet known, but several people were injured earlier in the day. It is also reported by Sky News that people threw bottles at him and authorities when they were taking him to a anticipates ambulance.",Sky News offices are close to the Shore of Uk.,1
25,"[[[[Sentence1]]]]: The San Diego Padres ace, Jake Peavy, was hurt in an 8-5 loss to the St. Louis Cardinals.<SPLIT>[[[[Sentence2]]]]: The San Diego Padres won the [[game]] against the St. Louis Cardinals.","[[[[Sentence1]]]]: The San Diego Padres ace, Jake Peavy, was hurt in an 8-5 loss to the St. Louis Cardinals.<SPLIT>[[[[Sentence2]]]]: The San Diego Padres won the [[playing]] against the St. Louis Cardinals.",0.174873948097229,0.6445132493972778,1,0,1,54,Successful,"The San Diego Padres ace, Jake Peavy, was hurt in an 8-5 loss to the St. Louis Cardinals.",The San Diego Padres won the playing against the St. Louis Cardinals.,1
26,"[[[[Sentence1]]]]: Despite CNOOC's all-cash bid, Unocal said its [[recommendation]] to shareholders in [[favor]] of the $16.4 billion offer of [[cash]] and stock from Chevron remains in effect.<SPLIT>[[[[Sentence2]]]]: Unocal said it would [[evaluate]] the CNOOC offer.","[[[[Sentence1]]]]: Despite CNOOC's all-cash bid, Unocal said its [[recommending]] to shareholders in [[favourable]] of the $16.4 billion offer of [[amount]] and stock from Chevron remains in effect.<SPLIT>[[[[Sentence2]]]]: Unocal said it would [[rating]] the CNOOC offer.",0.0238510966300964,0.552220344543457,1,0,1,130,Successful,"Despite CNOOC's all-cash bid, Unocal said its recommending to shareholders in favourable of the $16.4 billion offer of amount and stock from Chevron remains in effect.",Unocal said it would rating the CNOOC offer.,1
27,"[[[[Sentence1]]]]: U.S. forces have been engaged in intense fighting after insurgents launched simultaneous attacks in several [[Iraqi]] cities, including Fallujah and Baqubah.<SPLIT>[[[[Sentence2]]]]: Fallujah and Baqubah are Iraqi cities.","[[[[Sentence1]]]]: U.S. forces have been engaged in intense fighting after insurgents launched simultaneous attacks in several [[Bagdad]] cities, including Fallujah and Baqubah.<SPLIT>[[[[Sentence2]]]]: Fallujah and Baqubah are Iraqi cities.",0.057995319366455,0.5402315855026245,0,1,0,41,Successful,"U.S. forces have been engaged in intense fighting after insurgents launched simultaneous attacks in several Bagdad cities, including Fallujah and Baqubah.",Fallujah and Baqubah are Iraqi cities.,0
28,[[[[Sentence1]]]]: But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge.<SPLIT>[[[[Sentence2]]]]: Chinese engineers working on long-term projects in India can easily obtain visas.,[[[[Sentence1]]]]: But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge.<SPLIT>[[[[Sentence2]]]]: Chinese engineers working on long-term projects in India can easily obtain visas.,0.8911529183387756,0.8911529183387756,0,0,1,1,Skipped,But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge.,Chinese engineers working on long-term projects in India can easily obtain visas.,0
