"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in [[uniting]] the two into a [[smooth]] user experience .","`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in [[monotheism]] the two into a [[soft]] user experience .",0.0008627176284790039,0.7750421166419983,2,1,2,62,"Successful"
"[[The]] [[company]] [[designs]] , manufactures and [[markets]] high-quality clothing , interior decoration [[textiles]] , [[bags]] and other accessories .","[[Both]] [[entrepreneurs]] [[formulating]] , manufactures and [[decades]] high-quality clothing , interior decoration [[stitch]] , [[sachet]] and other accessories .",0.0005035400390625,0.6556923389434814,1,2,1,184,"Successful"
"Finnish holding company Panostaja Oyj said on June 12 , 2007 it has signed a letter of intent to [[acquire]] local Lahden Lampokasittely Oy and Heatmasters Oy , active in the heat treatment of metals , for a total 3.1 mln euro ( $ 4.1 mln ) .","Finnish holding company Panostaja Oyj said on June 12 , 2007 it has signed a letter of intent to [[attaining]] local Lahden Lampokasittely Oy and Heatmasters Oy , active in the heat treatment of metals , for a total 3.1 mln euro ( $ 4.1 mln ) .",0.0017153620719909668,0.7069582939147949,1,2,1,83,"Successful"
"As a result some 20 persons will no longer be [[needed]] .","As a result some 20 persons will no longer be [[demanding]] .",0.0016100406646728516,0.9997048377990723,0,1,0,38,"Successful"
"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and [[voting]] [[rights]] .","Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and [[passed]] [[okay]] .",0.0005867481231689453,0.5233540534973145,1,2,1,48,"Successful"
"[[Amer]] [[Sports]] divests an industrial [[site]] in Rumilly , France -  This [[announcement]] is [[distributed]] by [[Thomson]] [[Reuters]] on [[behalf]] of [[Thomson]] Reuters [[clients]] .","[[Emir]] [[Gym]] divests an industrial [[venue]] in Rumilly , France -  This [[advertises]] is [[broadcasted]] by [[Griffith]] [[Newsday]] on [[sake]] of [[Evans]] Reuters [[abusers]] .",0.0004971027374267578,0.0024524331092834473,1,1,1,251,"Failed"
"Outotec is currently [[delivering]] a new oil [[shale]] [[processing]] plant for Eesti Energia in Estonia based on Enefit technology , which has been [[developed]] [[jointly]] by Eesti Energia and Outotec .","Outotec is currently [[supply]] a new oil [[schist]] [[tackle]] plant for Eesti Energia in Estonia based on Enefit technology , which has been [[instituted]] [[consecutively]] by Eesti Energia and Outotec .",0.0007467865943908691,0.9472063779830933,1,2,1,164,"Successful"
"The commission [[said]] the hydrogen [[peroxide]] and PBS market was [[worth]] about 470 [[million]] euros in 2000 .","The commission [[talked]] the hydrogen [[bleach]] and PBS market was [[praiseworthy]] about 470 [[trillion]] euros in 2000 .",0.0007383227348327637,0.8351445198059082,1,2,1,85,"Successful"
"In [[addition]] the [[production]] personnel of the [[Sport]] [[Division]] [[have]] been given a [[temporary]] lay-off [[warning]] .","In [[complement]] the [[fabrication]] personnel of the [[Sporty]] [[Dividing]] [[could]] been given a [[improvised]] lay-off [[warnings]] .",0.0015404224395751953,0.9007865786552429,0,1,0,175,"Successful"
"Konecranes has previously communicated an estimated [[reduction]] of about 1,600 employees on group level in 2009 .","Konecranes has previously communicated an estimated [[abate]] of about 1,600 employees on group level in 2009 .",0.0012572407722473145,0.9995170831680298,0,1,0,54,"Successful"
"Operating profit was EUR 9.8 mn , [[compared]] to a [[loss]] of EUR 12.7 mn in the corresponding period in 2009 .","Operating profit was EUR 9.8 mn , [[regarding]] to a [[vanishing]] of EUR 12.7 mn in the corresponding period in 2009 .",0.000783085823059082,0.9951255321502686,2,0,2,63,"Successful"
"Our customers [[include]] [[companies]] in the energy and process industry sectors , in particular .","Our customers [[added]] [[companionship]] in the energy and process industry sectors , in particular .",0.0005252957344055176,0.5767941474914551,1,2,1,82,"Successful"
"The fair [[value]] of the property portfolio [[doubled]] as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .","The fair [[valued]] of the property portfolio [[duplication]] as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",0.0005386471748352051,0.9996579885482788,2,1,2,53,"Successful"
"Kazgiprotsvetmet and Outotec Finland [[have]] [[signed]] an agreement on [[strategic]] cooperation in the marketing and providing of [[minerals]] [[processing]] and [[metallurgical]] [[plants]] and related services in Kazakhstan and the surrounding countries .","Kazgiprotsvetmet and Outotec Finland [[owns]] [[firma]] an agreement on [[politically]] cooperation in the marketing and providing of [[metals]] [[addressed]] and [[fossil]] [[establishments]] and related services in Kazakhstan and the surrounding countries .",0.0007052421569824219,0.7098716497421265,2,1,2,165,"Successful"
"[[It]] [[rose]] by 15.7 % and by 24.8 % in [[Finland]] and [[abroad]] , [[respectively]] , to EUR 7 million and EUR 4.2 million , due to a 40 % [[growth]] in [[Russia]] .","[[He]] [[edged]] by 15.7 % and by 24.8 % in [[Helsinki]] and [[out]] , [[separately]] , to EUR 7 million and EUR 4.2 million , due to a 40 % [[burgeoning]] in [[Ussr]] .",0.0006397366523742676,0.5624266862869263,2,2,2,164,"Failed"
"The [[agreement]] will provide The Switch with [[double]] the converter capacity , [[whilst]] opening up further [[manufacturing]] locations in China .","The [[accords]] will provide The Switch with [[binary]] the converter capacity , [[spite]] opening up further [[fabrication]] locations in China .",0.0005061626434326172,0.8117245435714722,2,1,2,94,"Successful"
"The [[last]] job [[losses]] related to these reductions will take place during 2010 .","The [[iast]] job [[detriment]] related to these reductions will take place during 2010 .",0.0017262697219848633,0.545745849609375,1,0,1,58,"Successful"
"On Wednesday he announced that the government would propose [[granting]] a licence for two reactors , one to be built by Fennovoima , and the other by TVO .","On Wednesday he announced that the government would propose [[subsides]] a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",0.0005667805671691895,0.864752471446991,2,1,2,46,"Successful"
"Finnish cargo handling solutions company Cargotec Oyj said on June 17 , 2008 that it [[will]] [[acquire]] New Zealand tailgates distributor Zepro Tailgate ( 1987 ) Limited for an undisclosed sum .","Finnish cargo handling solutions company Cargotec Oyj said on June 17 , 2008 that it [[goes]] [[profited]] New Zealand tailgates distributor Zepro Tailgate ( 1987 ) Limited for an undisclosed sum .",0.0016703009605407715,0.9965585470199585,1,2,1,104,"Successful"
"[[Trading]] under the [[name]] Velta [[UK]] , a former Uponor brand , the company has been Uponor 's long-term [[partner]] in supplying Velta-branded systems particularly for the commercial and industrial building sector in the [[UK]] and internationally .","[[Negotiator]] under the [[appointing]] Velta [[BRITS]] , a former Uponor brand , the company has been Uponor 's long-term [[teamed]] in supplying Velta-branded systems particularly for the commercial and industrial building sector in the [[YING]] and internationally .",0.0012329816818237305,0.569096565246582,1,2,1,126,"Successful"
"Finnish insurance company Fennia and Kesko Group are [[ending]] their loyal customer cooperation .","Finnish insurance company Fennia and Kesko Group are [[finalise]] their loyal customer cooperation .",0.002119123935699463,0.9996280074119568,0,2,0,60,"Successful"
"The credit [[covers]] [[approximately]] 70 % of the [[ship]] 's price .","The credit [[extends]] [[nearly]] 70 % of the [[gunboat]] 's price .",0.0005592703819274902,0.9637675285339355,1,2,1,114,"Successful"
"Danish company FLSmidth has acknowledged that it has [[violated]] a patent held by Finnish Metso .","Danish company FLSmidth has acknowledged that it has [[contravention]] a patent held by Finnish Metso .",0.005820631980895996,0.9833065271377563,0,1,0,62,"Successful"
"`` As a [[part]] of the Eseries business promise , the Nokia E50 has been equipped with a [[variety]] of email solutions in a small and stylised package , '' said Dave Grannan , general manager , Enterprise Solutions , Nokia .","`` As a [[slice]] of the Eseries business promise , the Nokia E50 has been equipped with a [[plethora]] of email solutions in a small and stylised package , '' said Dave Grannan , general manager , Enterprise Solutions , Nokia .",0.0010500550270080566,0.6332170963287354,1,2,1,90,"Successful"
"In the fourth quarter of 2009 , Atria 's net [[loss]] shrank to EUR 1.2 million from EUR 5.9 million and net sales [[contracted]] to EUR 340.4 million from EUR 361.1 million .","In the fourth quarter of 2009 , Atria 's net [[wastage]] shrank to EUR 1.2 million from EUR 5.9 million and net sales [[embarked]] to EUR 340.4 million from EUR 361.1 million .",0.0006586909294128418,0.9965253472328186,2,0,2,104,"Successful"
"Both Mr Walden and Mr Ignatius will be [[responsible]] also for the newspapers ' business result .","Both Mr Walden and Mr Ignatius will be [[culpable]] also for the newspapers ' business result .",0.0005882978439331055,0.9134880900382996,1,2,1,19,"Successful"
"[[The]] [[fair]] [[value]] of the [[company]] 's [[investment]] [[properties]] [[went]] down to EUR 2.768 billion at the [[end]] of 2009 from EUR 2.916 billion a [[year]] [[earlier]] .","[[Both]] [[fairness]] [[appreciated]] of the [[corporations]] 's [[reverses]] [[heritage]] [[turned]] down to EUR 2.768 billion at the [[extremity]] of 2009 from EUR 2.916 billion a [[years]] [[early]] .",0.001238703727722168,0.4522538185119629,0,0,0,234,"Failed"
"The company [[reported]] net sales of 302 mln euro $ 441.6 mln and an [[operating]] margin of 16 pct in 2006 .","The company [[noted]] net sales of 302 mln euro $ 441.6 mln and an [[collaborating]] margin of 16 pct in 2006 .",0.000656425952911377,0.8287124633789062,1,2,1,88,"Successful"
"Mformation [[provides]] enhanced [[management]] of these applications by enabling configuration and control throughout their lifecycle .","Mformation [[supply]] enhanced [[managers]] of these applications by enabling configuration and control throughout their lifecycle .",0.0009884834289550781,0.9708045721054077,1,2,1,95,"Successful"
"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to [[increase]] the forward and return path capacity of the transmission networks .","The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to [[redouble]] the forward and return path capacity of the transmission networks .",0.0005527138710021973,0.9412979483604431,2,0,2,68,"Successful"
"Finnish Kemira 's net sales EUR [[decreased]] to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .","Finnish Kemira 's net sales EUR [[receded]] to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .",0.0014407038688659668,0.8944989442825317,0,2,0,70,"Successful"
"Their [[names]] [[have]] not yet been [[released]] .","Their [[arabians]] [[gets]] not yet been [[liberating]] .",0.0008010268211364746,0.09466516971588135,1,1,1,109,"Failed"
"Ahlstrom , headquartered in [[Helsinki]] , Finland , is a [[global]] [[company]] [[involved]] in the [[development]] , manufacture and [[marketing]] of [[high]] performance fibre-based [[materials]] .","Ahlstrom , headquartered in [[Oslo]] , Finland , is a [[aggregate]] [[troupe]] [[engages]] in the [[preparation]] , manufacture and [[promotional]] of [[elevated]] performance fibre-based [[documenting]] .",0.0020761489868164062,0.004845380783081055,1,1,1,313,"Failed"
"Vaisala 's expertise in lightning data and [[information]] systems is based on [[extensive]] [[experience]] and investment in R&D .","Vaisala 's expertise in lightning data and [[notifying]] systems is based on [[enlarged]] [[lessons]] and investment in R&D .",0.0009281635284423828,0.6240328550338745,1,2,1,102,"Successful"
"Aldata [[noted]] that its Voice Supply Chain Technology [[approach]] enables VDW to integrate with warehouse [[management]] systems .","Aldata [[demonstrated]] that its Voice Supply Chain Technology [[ways]] enables VDW to integrate with warehouse [[department]] systems .",0.002176046371459961,0.5034189224243164,1,2,1,124,"Successful"
"[[Kalmar]] Espana generated net [[sales]] of some 11.3 [[mln]] euro $ 14.8 [[mln]] in 2005 .","[[Sundsvall]] Espana generated net [[dirty]] of some 11.3 [[mio]] euro $ 14.8 [[thousandth]] in 2005 .",0.0007281899452209473,0.988483726978302,1,0,1,62,"Successful"
"The commission found evidence of [[several]] [[meetings]] to [[discuss]] the cartel , including one in a [[Brussels]] restaurant in [[November]] 1997 at which the [[companies]] [[discussed]] price increases .","The commission found evidence of [[plenty]] [[meeting]] to [[considering]] the cartel , including one in a [[Antwerp]] restaurant in [[Augusto]] 1997 at which the [[undertaking]] [[reconsidered]] price increases .",0.0017693638801574707,0.9729596376419067,1,2,1,234,"Successful"
"`` [[Serving]] [[customers]] [[locally]] is one of the [[cornerstones]] of [[customer]] [[focus]] for us .","`` [[Contributed]] [[benefiting]] [[nationally]] is one of the [[grounding]] of [[purchaser]] [[limelight]] for us .",0.0012503862380981445,0.9949964284896851,1,2,1,150,"Successful"
"Last year 's third quarter result had been [[burdened]] by costs stemming from restructuring in the US .","Last year 's third quarter result had been [[entrusted]] by costs stemming from restructuring in the US .",0.00214993953704834,0.7278065085411072,0,1,0,53,"Successful"
"[[Section]] : [[Regional]] News - The [[demand]] in Finnair 's Asian traffic , [[measured]] in passenger kilometers , was up 34.9 % in [[August]] compare to [[last]] [[year]] .","[[Chapter]] : [[Locale]] News - The [[demanding]] in Finnair 's Asian traffic , [[measuring]] in passenger kilometers , was up 34.9 % in [[January]] compare to [[eventual]] [[enjoyment]] .",0.0006051063537597656,0.521460771560669,2,0,2,202,"Successful"
"[[In]] 2009 , it [[reported]] net sales of [[approximately]] [[EUR]] 6mn .","[[Across]] 2009 , it [[enlightened]] net sales of [[virtually]] [[EURO]] 6mn .",0.0004937648773193359,0.9991843700408936,1,2,1,118,"Successful"
"The contract [[covers]] turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .","The contract [[blanketed]] turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",0.002683103084564209,0.9397743940353394,1,2,1,64,"Successful"
"Scanfil [[expects]] net [[sales]] in 2008 to remain at the 2007 level .","Scanfil [[sufferance]] net [[unclean]] in 2008 to remain at the 2007 level .",0.00047957897186279297,0.9968281388282776,1,0,1,68,"Successful"
"Israeli cable network operator HOT Telecom has [[chosen]] Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .","Israeli cable network operator HOT Telecom has [[withheld]] Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",0.0008937716484069824,0.8997881412506104,2,1,2,68,"Successful"
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will [[transfer]] to CapMan effective no later than September 2008 .","CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will [[trespassed]] to CapMan effective no later than September 2008 .",0.0005049705505371094,0.7778152823448181,1,0,1,73,"Successful"
"[[The]] transaction [[covers]] a [[building]] [[lot]] of 46,763 [[sq]] [[m]] and [[factory]] [[buildings]] of 19,631 sq m. [[Since]] the autumn of 2007 , when Scanfil discontinued its [[production]] operations in Oulu , the [[facilities]] [[have]] been partly leased to other parties .","[[Both]] transaction [[blanketed]] a [[strengthening]] [[batch]] of 46,763 [[piazza]] [[trillions]] and [[crop]] [[architecture]] of 19,631 sq m. [[After]] the autumn of 2007 , when Scanfil discontinued its [[productions]] operations in Oulu , the [[centro]] [[does]] been partly leased to other parties .",0.000670313835144043,0.9509708881378174,1,2,1,356,"Successful"
"8,600 [[m]] , and at the [[time]] of [[investment]] it is fully [[leased]] to several [[tenants]] .","8,600 [[kneecaps]] , and at the [[era]] of [[investors]] it is fully [[praises]] to several [[owners]] .",0.0006747245788574219,0.9979121088981628,1,2,1,135,"Successful"
"[[After]] piloting , the [[instrument]] will be further developed [[according]] to the experiences gained .","[[Beyond]] piloting , the [[utility]] will be further developed [[complying]] to the experiences gained .",0.0007163882255554199,0.6395835876464844,1,2,1,60,"Successful"
"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a [[loss]] , as announced before .","Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a [[loosing]] , as announced before .",0.0014786124229431152,0.9996232390403748,0,1,0,31,"Successful"
"16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will [[deliver]] minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .","16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will [[making]] minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .",0.0008444786071777344,0.9474512934684753,2,1,2,79,"Successful"
"The company said shareholders will be able to [[vote]] on the agreement at an EGM scheduled for later this month .","The company said shareholders will be able to [[passed]] on the agreement at an EGM scheduled for later this month .",0.005887210369110107,0.9795917868614197,1,2,1,33,"Successful"
"Shareholders of Rakvere Lihakombinaat decided in [[favor]] of the buyout of minority shares in mid-July .","Shareholders of Rakvere Lihakombinaat decided in [[favoured]] of the buyout of minority shares in mid-July .",0.0014693737030029297,0.76497483253479,2,1,2,26,"Successful"
"Technopolis [[said]] before the protocol was [[signed]] that the techno-park would [[be]] built at a site [[covering]] more than [[six]] [[hectares]] in the Neudorf [[special]] [[economic]] [[zone]] and that it planned to [[invest]] 200 million [[euros]] in the [[project]] until 2009 inclusive .","Technopolis [[telling]] before the protocol was [[agrees]] that the techno-park would [[represent]] built at a site [[hedge]] more than [[eight]] [[has]] in the Neudorf [[phenomenal]] [[economical]] [[sector]] and that it planned to [[reversed]] 200 million [[eur]] in the [[proposed]] until 2009 inclusive .",0.0007101297378540039,0.5092991590499878,1,2,1,268,"Successful"
"[[Why]] [[put]] up costly [[cell]] phone towers in thinly populated areas when a few balloons would do ?","[[Consequently]] [[rendered]] up costly [[piling]] phone towers in thinly populated areas when a few balloons would do ?",0.0026046037673950195,0.9679394364356995,1,0,1,69,"Successful"
"[[HELSINKI]] AFX - Outokumpu [[said]] its technology unit [[has]] won a 28 [[mln]] eur [[contract]] from Bosnia-Herzegovina 's Aluminij dd Mostar to [[upgrade]] an anode [[plant]] .","[[FINLAND]] AFX - Outokumpu [[submits]] its technology unit [[possessed]] won a 28 [[gazillion]] eur [[contracted]] from Bosnia-Herzegovina 's Aluminij dd Mostar to [[modernism]] an anode [[vegetative]] .",0.0005939006805419922,0.9679233431816101,2,1,2,221,"Successful"
"Telecom [[has]] a foreign investment limit of 74 % , but it [[appears]] that mobile VAS does not , which means that Tecnomen can [[pick]] up as much as 96.6 % .","Telecom [[gets]] a foreign investment limit of 74 % , but it [[proves]] that mobile VAS does not , which means that Tecnomen can [[mukhtar]] up as much as 96.6 % .",0.0007886886596679688,0.5687801241874695,1,2,1,105,"Successful"
"The fair value of CapMan Plc 's own investments on 30 September 2008 [[amounted]] to MEUR 59.8 .","The fair value of CapMan Plc 's own investments on 30 September 2008 [[garnered]] to MEUR 59.8 .",0.0008623600006103516,0.9853968620300293,1,2,1,41,"Successful"
